NUM_TITULO,FILIAL,CGC,CLIENTE,BAIRRO,MUCINIPIO,ESTADO,CEP,CONTATO,VALOR,SALDO,VCTO_REAL
000000133,MATRIZ,19900533000158,SALUM PROMOCOES     ,CENTRO              ,BELO HORIZONTE ,MG,30160040,32744564       ,"R$5,931.81","R$5,931.81",20/07/2015
000000817,MATRIZ,22029871000170,SANDALIAS IRACEMA   ,CENTRO              ,AQUIRAZ        ,CE,61700000,32605405       ,"R$5,157.00","R$5,157.00",16/05/2016
000004186,MATRIZ,09234494000143,SECOM               ,PLANO PILOTO        ,BRASILIA       ,DF,70054906,6134111279     ,"R$5,430.48","R$5,430.48",17/02/2020
000004263,MATRIZ,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$55,966.40","R$55,966.40",15/05/2020
000004276,MATRIZ,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$58,972.00","R$58,972.00",15/06/2020
000004283,MATRIZ,17479459000112,SEGOV - SECRETARIA M,CENTRO              ,FORTALEZA      ,CE,60060170,               ,"R$37,612.80","R$37,612.80",15/06/2020
000001958,MATRIZ,05206443000157,SHOPPING BENFICA - C,BENFICA             ,FORTALEZA      ,CE,60015290,32237282       ,"R$1,600.00","R$1,600.00",17/07/2017
000003242,MATRIZ,03942387000193,SUPERZON - R PONTES ,CENTRO              ,FORTALEZA      ,CE,60035110,8532545200     ,"R$7,232.00","R$7,232.00",30/01/2019
000003242,MATRIZ,03942387000193,SUPERZON - R PONTES ,CENTRO              ,FORTALEZA      ,CE,60035110,8532545200     ,"R$7,232.00","R$7,232.00",28/02/2019
000000867,MATRIZ,12495407000116,TELESAT             ,TORRE               ,JOAO PESSOA    ,PB,58040300,8332282162     ,"R$11,604.80","R$11,604.80",17/03/2014
000000485,MATRIZ,09314824000100,TV ALAGOAS          ,JACINTINHO          ,MACEIO         ,AL,57040000,8240095555     ,R$702.72,R$702.72,20/08/2013
000001278,MATRIZ,09314824000100,TV ALAGOAS          ,JACINTINHO          ,MACEIO         ,AL,57040000,8240095555     ,R$342.65,R$342.65,15/08/2014
000001579,MATRIZ,09314824000100,TV ALAGOAS          ,JACINTINHO          ,MACEIO         ,AL,57040000,8240095555     ,R$357.56,R$357.56,20/11/2014
000001734,MATRIZ,09314824000100,TV ALAGOAS          ,JACINTINHO          ,MACEIO         ,AL,57040000,8240095555     ,R$207.68,R$207.68,20/01/2015
000000066,MATRIZ,09314824000100,TV ALAGOAS          ,JACINTINHO          ,MACEIO         ,AL,57040000,8240095555     ,R$391.13,R$391.13,30/06/2015
000000092,MATRIZ,09314824000100,TV ALAGOAS          ,JACINTINHO          ,MACEIO         ,AL,57040000,8240095555     ,"R$1,054.66","R$1,054.66",20/07/2015
000000134,MATRIZ,05687918000174,TV ALLAMANDA        ,AREAL DA FLORESTA   ,PORTO VELHO    ,RO,78912120,               ,R$222.38,R$222.38,30/07/2015
000000177,MATRIZ,05687918000174,TV ALLAMANDA        ,AREAL DA FLORESTA   ,PORTO VELHO    ,RO,78912120,               ,R$117.22,R$117.22,31/08/2015
000001935,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,082.00","R$3,082.00",17/07/2017
000002029,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,082.00","R$3,082.00",15/08/2017
000002282,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$9,877.76","R$9,877.76",20/11/2017
000004230,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,R$831.48,R$831.48,01/06/2020
000004238,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,R$207.87,R$207.87,10/06/2020
000004255,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,R$623.62,R$623.62,10/06/2020
000002378,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,082.00","R$3,082.00",15/12/2017
000002379,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,082.00","R$3,082.00",15/12/2017
000002434,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,082.00","R$3,082.00",15/01/2018
000002483,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,082.00","R$3,082.00",15/02/2018
000002643,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$3,578.56","R$3,578.56",20/04/2018
000002680,MATRIZ,05113990000198,TV BAND - GOIANIA   ,SETOR PEDRO LUDOVICO,GOIANIA        ,GO,74830390,6232408245     ,"R$1,668.90","R$1,668.90",21/05/2018
000004010,MATRIZ,14238570000129,TV BAND AMAZONAS    ,ALEIXO              ,MANAUS         ,AM,69060000,9221017006     ,R$569.20,R$569.20,02/12/2019
000000354,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$5,012.86","R$5,012.86",05/11/2015
000000410,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$3,217.96","R$3,217.96",20/11/2015
000001075,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$25,198.48","R$25,198.48",30/08/2016
000001292,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$3,591.38","R$3,591.38",17/10/2016
000001408,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$4,203.37","R$4,203.37",21/11/2016
000001832,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$4,425.23","R$4,425.23",22/05/2017
000003060,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,267.97","R$1,267.97",22/10/2018
000003142,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,325.26","R$1,325.26",20/11/2018
000003425,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$1,955.02","R$1,955.02",20/03/2019
000003912,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$6,355.20","R$6,355.20",15/10/2019
000004024,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,R$465.53,R$465.53,02/12/2019
000001925,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$16,467.00","R$16,467.00",31/07/2017
000002384,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$4,249.92","R$4,249.92",20/12/2017
000002464,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$2,430.76","R$2,430.76",22/01/2018
000002638,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$4,943.12","R$4,943.12",20/04/2018
000002844,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$2,018.76","R$2,018.76",20/07/2018
000002848,MATRIZ,13810015000167,TV BAND BAHIA       ,FEDERACAO           ,SALVADOR       ,BA,40215150,7133390716     ,"R$2,542.12","R$2,542.12",20/07/2018
000001620,MATRIZ,55629216000102,TV BAND LITORAL     ,VILA SAO JORGE      ,SAO VICENTE    ,SP,11370000,1335632219     ,"R$4,345.60","R$4,345.60",20/02/2017
000001614,MATRIZ,29060043000144,TV BAND RIO INTERIOR,SANTA ROSA          ,BARRA MANSA    ,RJ,27321740,2421064714     ,"R$6,609.60",R$99.14,20/02/2017
000004236,MATRIZ,29060043000144,TV BAND RIO INTERIOR,SANTA ROSA          ,BARRA MANSA    ,RJ,27321740,2421064714     ,R$258.56,R$258.56,01/06/2020
000004237,MATRIZ,29060043000144,TV BAND RIO INTERIOR,SANTA ROSA          ,BARRA MANSA    ,RJ,27321740,2421064714     ,R$64.64,R$64.64,10/06/2020
000004257,MATRIZ,29060043000144,TV BAND RIO INTERIOR,SANTA ROSA          ,BARRA MANSA    ,RJ,27321740,2421064714     ,R$193.92,R$193.92,10/06/2020
000003009,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$120,000.00","R$120,000.00",10/10/2018
000003058,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$17,699.58","R$17,699.58",15/10/2018
000003125,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$120,000.00","R$120,000.00",12/11/2018
000003128,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,638.91",R$252.72,16/11/2018
000003137,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,456.22","R$4,456.22",16/11/2018
000003155,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$490.61,R$490.61,30/11/2018
000004280,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,990.64","R$2,990.64",15/06/2020
000004260,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,223.81","R$5,223.81",15/05/2020
000004262,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,749.76","R$1,749.76",15/05/2020
000004264,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$3,326.11","R$3,326.11",15/05/2020
000004273,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,707.80","R$2,707.80",01/06/2020
000004275,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,386.16","R$5,386.16",15/06/2020
000004282,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,391.14","R$4,391.14",15/06/2020
000004239,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$441.02,R$441.02,10/06/2020
000004241,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,602.20","R$4,602.20",15/04/2020
000004243,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,843.42","R$4,843.42",15/04/2020
000004256,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,323.07","R$1,323.07",10/06/2020
000004258,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,520.84","R$2,520.84",15/05/2020
000004259,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$3,156.65","R$3,156.65",15/05/2020
000004139,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$21,594.53","R$21,594.53",15/01/2020
000004140,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,998.90","R$1,998.90",15/01/2020
000004169,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,180.93","R$5,180.93",30/01/2020
000004178,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$3,308.08","R$3,308.08",17/02/2020
000004184,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,593.15","R$2,593.15",17/02/2020
000004229,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,764.09","R$1,764.09",01/06/2020
000004018,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,298.00","R$5,298.00",18/11/2019
000004082,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$768.38,R$768.38,16/12/2019
000004088,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$6,343.97","R$6,343.97",16/12/2019
000004102,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,469.24","R$1,469.24",30/12/2019
000004128,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,024.51","R$1,024.51",15/01/2020
000004129,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$768.38,R$768.38,15/01/2020
000003866,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$6,265.40","R$6,265.40",16/09/2019
000003867,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,298.06","R$2,298.06",16/09/2019
000003933,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$523.15,R$523.15,15/10/2019
000003938,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$6,556.13","R$6,556.13",15/10/2019
000004006,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,652.48","R$1,652.48",18/11/2019
000004003,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,311.29","R$1,311.29",18/11/2019
000003825,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$7,876.40","R$7,876.40",10/10/2019
000003832,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,383.94","R$4,383.94",30/08/2019
000003849,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$60,179.73","R$60,179.73",10/10/2019
000003853,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$150.50,R$150.50,30/08/2019
000003852,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,412.66","R$2,412.66",16/09/2019
000003857,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$45,999.40","R$1,983.14",10/10/2019
000003765,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,344.70","R$2,344.70",15/08/2019
000003782,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,197.34","R$5,197.34",15/08/2019
000003789,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$3,945.29","R$3,945.29",15/08/2019
000003795,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,682.10","R$1,682.10",15/08/2019
000003791,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$8,148.00","R$8,148.00",10/09/2019
000003818,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$2,344.70","R$2,344.70",30/08/2019
000003696,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,716.80","R$1,716.80",12/08/2019
000003698,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,868.16","R$1,868.16",12/08/2019
000003751,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$103.99,R$103.99,30/07/2019
000003745,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$240.93,R$240.93,15/07/2019
000003747,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,525.39","R$1,525.39",30/07/2019
000003766,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,172.35","R$1,172.35",15/08/2019
000003654,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,302.31","R$1,302.31",01/07/2019
000003668,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$8,701.21","R$8,701.21",01/07/2019
000003703,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$6,879.51","R$6,879.51",15/07/2019
000003704,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,164.77","R$4,164.77",15/07/2019
000003707,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$837.73,R$837.73,15/07/2019
000003705,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$602.01,R$602.01,30/08/2019
000003555,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$1,570.93","R$1,570.93",15/05/2019
000003556,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,786.94","R$4,786.94",15/05/2019
000003595,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$567.56,R$567.56,17/06/2019
000003599,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$193.40,R$193.40,31/05/2019
000003598,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$155.58,R$155.58,17/06/2019
000003623,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$926.51,R$926.51,17/06/2019
000003526,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$68.67,R$68.67,30/04/2019
000003527,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$267.51,R$267.51,30/04/2019
000003492,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$155.58,R$155.58,15/04/2019
000003502,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,459.26","R$4,459.26",15/04/2019
000003548,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$267.51,R$267.51,15/05/2019
000003549,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$193.19,R$193.19,15/05/2019
000003365,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$220.44,R$220.44,15/02/2019
000003447,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$676.28,R$676.28,15/03/2019
000003448,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$82.97,R$82.97,15/03/2019
000003449,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$3,939.26","R$3,939.26",15/03/2019
000003450,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$129,278.15","R$129,278.15",20/03/2019
000003467,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$4,072.96","R$4,072.96",20/03/2019
000003304,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,"R$5,638.91","R$5,638.91",30/01/2019
000003306,MATRIZ,60509239000113,TV BAND SP          ,MORUMBI             ,SAO PAULO      ,SP,05699900,37457373       ,R$745.22,R$745.22,30/01/2019
